"point_id";"time";"id";"act_obs";"obs";"coords.x";"coords.y"
925;2015-03-11 15:44:41;"2015-03-11_varieg_scallop";"NO";0;150657,76428843;6834445,04410921
926;2015-03-11 15:44:57;"2015-03-11_varieg_scallop";"NO";0;150709,920303085;6834473,67971572
927;2015-03-11 15:45:08;"2015-03-11_varieg_scallop";"NO";0;150746,501893913;6834489,40570121
928;2015-03-11 15:45:22;"2015-03-11_varieg_scallop";"NO";0;150793,688475434;6834516,11324205
929;2015-03-11 15:45:38;"2015-03-11_varieg_scallop";"NO";0;150848,559648583;6834539,7031391
930;2015-03-11 15:45:52;"2015-03-11_varieg_scallop";"NO";0;150895,746073943;6834566,41144776
931;2015-03-11 15:46:10;"2015-03-11_varieg_scallop";"NO";0;150957,611987195;6834596,53139081
932;2015-03-11 15:46:32;"2015-03-11_varieg_scallop";"NO";0;151031,441284444;6834635,11133455
933;2015-03-11 15:46:51;"2015-03-11_varieg_scallop";"NO";0;151096,915395566;6834669,68531223
934;2015-03-11 15:47:09;"2015-03-11_varieg_scallop";"NO";0;151159,002168232;6834702,18228841
935;2015-03-11 15:47:34;"2015-03-11_varieg_scallop";"NO";0;151249,090546727;6834744,02819044
936;2015-03-11 15:47:48;"2015-03-11_varieg_scallop";"NO";0;151298,990231886;6834765,69415357
937;2015-03-11 15:48:06;"2015-03-11_varieg_scallop";"NO";0;151361,297771338;6834800,56818954
938;2015-03-11 15:48:26;"2015-03-11_varieg_scallop";"NO";0;151433,094071427;6834834,55203046
939;2015-03-11 15:48:49;"2015-03-11_varieg_scallop";"NO";0;151512,107144832;6834877,44140727
940;2015-03-11 15:49:07;"2015-03-11_varieg_scallop";"NO";0;151575,770962543;6834909,79441153
941;2015-03-11 15:49:24;"2015-03-11_varieg_scallop";"NO";0;151637,853215921;6834942,29759017
942;2015-03-11 15:49:40;"2015-03-11_varieg_scallop";"NO";0;151690,667485508;6834978,06573329
943;2015-03-11 15:49:55;"2015-03-11_varieg_scallop";"NO";0;151741,009699834;6835004,48414179
944;2015-03-11 15:50:14;"2015-03-11_varieg_scallop";"NO";0;151813,045335667;6835024,07609622
945;2015-03-11 15:50:30;"2015-03-11_varieg_scallop";"NO";0;151874,923750167;6835037,43540357
946;2015-03-11 15:50:48;"2015-03-11_varieg_scallop";"NO";0;151941,992289311;6835055,10013189
947;2015-03-11 15:51:09;"2015-03-11_varieg_scallop";"NO";0;152021,933930087;6835073,95300398
948;2015-03-11 15:51:31;"2015-03-11_varieg_scallop";"NO";0;152106,842577779;6835094,73697324
949;2015-03-11 15:51:51;"2015-03-11_varieg_scallop";"NO";0;152185,202182397;6835113,74143898
950;2015-03-11 15:52:13;"2015-03-11_varieg_scallop";"NO";0;152270,109494468;6835134,52779855
951;2015-03-11 15:52:33;"2015-03-11_varieg_scallop";"NO";0;152346,663654825;6835151,30778578
952;2015-03-11 15:52:54;"2015-03-11_varieg_scallop";"NO";0;152428,184611185;6835170,01794742
953;2015-03-11 15:53:14;"2015-03-11_varieg_scallop";"NO";0;152506,541100154;6835189,02682341
954;2015-03-11 15:53:31;"2015-03-11_varieg_scallop";"NO";0;152573,605352411;6835206,69775023
955;2015-03-11 15:53:49;"2015-03-11_varieg_scallop";"NO";0;152636,122472779;6835243,96048701
956;2015-03-11 15:54:06;"2015-03-11_varieg_scallop";"NO";0;152693,672305556;6835279,29333245
957;2015-03-11 15:54:23;"2015-03-11_varieg_scallop";"NO";0;152747,144654266;6835322,19480038
958;2015-03-11 15:54:42;"2015-03-11_varieg_scallop";"NO";0;152799,701936656;6835372,36972408
959;2015-03-11 15:54:56;"2015-03-11_varieg_scallop";"NO";0;152834,887607712;6835407,40252889
960;2015-03-11 15:55:12;"2015-03-11_varieg_scallop";"NO";0;152882,724600951;6835441,25195829
961;2015-03-11 15:55:32;"2015-03-11_varieg_scallop";"NO";0;152955,417839873;6835467,9818004
962;2015-03-11 15:55:54;"2015-03-11_varieg_scallop";"NO";0;153035,546653961;6835505,99525697
963;2015-03-11 15:56:10;"2015-03-11_varieg_scallop";"NO";0;153086,543854942;6835539,54924212
964;2015-03-11 15:56:29;"2015-03-11_varieg_scallop";"NO";0;153145,200132622;6835586,76024456
965;2015-03-11 15:56:42;"2015-03-11_varieg_scallop";"NO";0;153188,067108284;6835618,68133614
966;2015-03-11 15:56:59;"2015-03-11_varieg_scallop";"NO";0;153235,873591026;6835669,30322676
967;2015-03-11 15:57:20;"2015-03-11_varieg_scallop";"NO";0;153289,979253977;6835736,10524599
968;2015-03-11 15:57:43;"2015-03-11_varieg_scallop";"NO";0;153350,854005783;6835807,06586591
969;2015-03-11 15:58:03;"2015-03-11_varieg_scallop";"NO";0;153404,512924409;6835869,11905972
970;2015-03-11 15:58:21;"2015-03-11_varieg_scallop";"NO";0;153453,20449165;6835929,2427177
971;2015-03-11 15:58:43;"2015-03-11_varieg_scallop";"NO";0;153513,630542329;6835995,45523566
972;2015-03-11 15:59:03;"2015-03-11_varieg_scallop";"NO";0;153565,927786451;6836060,03282598
973;2015-03-11 15:59:25;"2015-03-11_varieg_scallop";"NO";0;153629,513394502;6836125,95085234
974;2015-03-11 15:59:49;"2015-03-11_varieg_scallop";"NO";0;153693,986659145;6836201,36838769
975;2015-03-11 15:59:58;"2015-03-11_varieg_scallop";"NO";0;153722,198828674;6836213,10370786
976;2015-03-11 16:00:16;"2015-03-11_varieg_scallop";"NO";0;153789,078717971;6836194,87266564
977;2015-03-11 16:00:35;"2015-03-11_varieg_scallop";"NO";0;153862,505620899;6836178,4261414
978;2015-03-11 16:00:53;"2015-03-11_varieg_scallop";"NO";0;153933,214143541;6836167,02616144
979;2015-03-11 16:01:13;"2015-03-11_varieg_scallop";"NO";0;154010,941773736;6836145,38808588
980;2015-03-11 16:01:35;"2015-03-11_varieg_scallop";"NO";0;154099,959852387;6836125,09183485
981;2015-03-11 16:01:57;"2015-03-11_varieg_scallop";"NO";0;154186,953394934;6836100,19577532
982;2015-03-11 16:02:15;"2015-03-11_varieg_scallop";"NO";0;154256,997568729;6836081,67470504
983;2015-03-11 16:02:36;"2015-03-11_varieg_scallop";"NO";0;154337,445634056;6836054,99670665
984;2015-03-11 16:03:00;"2015-03-11_varieg_scallop";"NO";0;154430,987416891;6836031,88748217
985;2015-03-11 16:03:22;"2015-03-11_varieg_scallop";"NO";0;154514,820559971;6836007,29167877
986;2015-03-11 16:03:43;"2015-03-11_varieg_scallop";"NO";0;154595,492147844;6835982,99116677
987;2015-03-11 16:04:07;"2015-03-11_varieg_scallop";"NO";0;154687,233505852;6835957,65970954
988;2015-03-11 16:04:21;"2015-03-11_varieg_scallop";"NO";0;154728,374838344;6835937,05204746
989;2015-03-11 16:04:35;"2015-03-11_varieg_scallop";"NO";0;154749,212606966;6835903,96635208
990;2015-03-11 16:04:50;"2015-03-11_varieg_scallop";"NO";0;154749,715209352;6835875,17422663
991;2015-03-11 16:05:03;"2015-03-11_varieg_scallop";"NO";0;154738,203390783;6835871,45715553
992;2015-03-11 16:05:22;"2015-03-11_varieg_scallop";"NO";0;154725,996769002;6835877,38780971
993;2015-03-11 16:05:40;"2015-03-11_varieg_scallop";"NO";0;154724,415343455;6835877,53540369
994;2015-03-11 16:05:43;"2015-03-11_varieg_scallop";"NO";0;154724,415343455;6835877,53540369
1;2015-03-11 16:06:04;"2015-03-11_varieg_scallop";"NO";0;154724,415343455;6835877,53540369
1;2015-03-11 16:06:22;"2015-03-11_varieg_scallop";"NO";0;154724,415343455;6835877,53540369
1;2015-03-11 16:06:43;"2015-03-11_varieg_scallop";"NO";0;154724,636901082;6835879,90932416
2;2015-03-11 16:06:52;"2015-03-11_varieg_scallop";"NO";0;154724,636901082;6835879,90932416
1;2015-03-11 16:07:05;"2015-03-11_varieg_scallop";"NO";0;154727,799750926;6835879,61413674
2;2015-03-11 16:07:11;"2015-03-11_varieg_scallop";"NO";0;154727,799750926;6835879,61413674
1;2015-03-11 16:07:33;"2015-03-11_varieg_scallop";"NO";0;154727,799750926;6835879,61413674
2;2015-03-11 16:07:44;"2015-03-11_varieg_scallop";"NO";0;154727,799750926;6835879,61413674
